Corpus Type: bow
Topic Count: 10

test_14826       0: 0.011031288537060  1: 0.009087114006357  2: 0.296597127729358  3: 0.000261173784137  4: 0.565423946660958  5: 0.038353065607001  6: 0.000261170834468  7: 0.000261143362920  8: 0.078462820081337  9: 0.000261149396405 
training_12024   0: 0.005000516858584  1: 0.005000842137702  2: 0.005000685997534  3: 0.005000766515846  4: 0.005000429489284  5: 0.776832775763001  6: 0.005000469691761  7: 0.005000525504851  8: 0.005000379445036  9: 0.183162608596403 

training_12027   0: 0.002325719466372  1: 0.002325821051609  2: 0.060690741281698  3: 0.002325869069377  4: 0.002326338177139  5: 0.002325952244796  6: 0.002325869909837  7: 0.002326020912902  8: 0.920702046487072  9: 0.002325621399199 

training_12028   0: 0.002439189887412  1: 0.002439439180620  2: 0.195894219647448  3: 0.720959238742883  4: 0.066069514956793  5: 0.002439424861144  6: 0.002439617042472  7: 0.002439338334329  8: 0.002440429007782  9: 0.002439588339117 

training_1203    0: 0.002000091848059  1: 0.002000354862049  2: 0.002000143124007  3: 0.981997086839636  4: 0.002000441227087  5: 0.002000363021048  6: 0.002000870674425  7: 0.002000063561053  8: 0.002000401049270  9: 0.002000183793367 

training_12031   0: 0.700922519576517  1: 0.001695105237331  2: 0.001695127466684  3: 0.001695183853834  4: 0.001695027054955  5: 0.001695071528164  6: 0.001695228296546  7: 0.001695068037153  8: 0.001695002130969  9: 0.285516666817847 

training_12032   0: 0.007693109431132  1: 0.493030106491651  2: 0.007692873367261  3: 0.445425024746759  4: 0.007693454759113  5: 0.007693080772118  6: 0.007694101215422  7: 0.007692802844999  8: 0.007692973013237  9: 0.007692473358308 

training_12033   0: 0.980849331507622  1: 0.002127830981028  2: 0.002127730153200  3: 0.002127750360988  4: 0.002127682577264  5: 0.002127714571240  6: 0.002127802354760  7: 0.002127729097677  8: 0.002127695334557  9: 0.002128733061663 

training_12035   0: 0.414674933594510  1: 0.005556233588432  2: 0.005555814004757  3: 0.005555881621012  4: 0.005555709054684  5: 0.005555751517431  6: 0.199731949941793  7: 0.005555756351044  8: 0.005555654844073  9: 0.346702315482263 

training_12036   0: 0.006666941169001  1: 0.006666993380980  2: 0.006666780751968  3: 0.006667196772455  4: 0.006666782228756  5: 0.006666811391277  6: 0.079814836982858  7: 0.006666780333195  8: 0.006666797281662  9: 0.866850079707850 

training_12040   0: 0.002778356402078  1: 0.002778382578831  2: 0.002778460080516  3: 0.002778213574360  4: 0.002777925812385  5: 0.396884012171641  6: 0.002778053989873  7: 0.002778526869478  8: 0.580889396091703  9: 0.002778672429136 

training_12042   0: 0.003704150379146  1: 0.003703793090336  2: 0.003703786808031  3: 0.003703774932776  4: 0.003703760449731  5: 0.003703769196119  6: 0.003703854795412  7: 0.003703883756006  8: 0.003703748931482  9: 0.966665477660962 

training_12044   0: 0.243474086003918  1: 0.505478823781121  2: 0.186243253756767  3: 0.025992021545621  4: 0.000685074644910  5: 0.000685111758509  6: 0.035386394577702  7: 0.000685067746386  8: 0.000685049641743  9: 0.000685116543323 

training_12045   0: 0.003125296535697  1: 0.003125558879497  2: 0.003125924292216  3: 0.834181393297063  4: 0.003127231268087  5: 0.003125555781155  6: 0.003125341136979  7: 0.003125426716735  8: 0.003125556146849  9: 0.140812715945722 

training_12046   0: 0.002041191806180  1: 0.981629708536006  2: 0.002041290728948  3: 0.002041132024548  4: 0.002041037073886  5: 0.002041189288682  6: 0.002041054864314  7: 0.002041136130174  8: 0.002041075198635  9: 0.002041184348625 

training_12048   0: 0.508657840140211  1: 0.001786408094538  2: 0.001786311779610  3: 0.337870906957519  4: 0.001786026265486  5: 0.140968096241061  6: 0.001786416377055  7: 0.001785973368090  8: 0.001786039974441  9: 0.001785980801989 

training_12049   0: 0.001852310620330  1: 0.657615780399635  2: 0.001851980624791  3: 0.299154135442935  4: 0.001852014000654  5: 0.001852003422505  6: 0.001852086292388  7: 0.001852017181116  8: 0.001851965068525  9: 0.030265706947121 

training_1205    0: 0.004349661477653  1: 0.004348125558028  2: 0.004348094481682  3: 0.004347960814323  4: 0.004347873443552  5: 0.004347930664006  6: 0.056554263078325  7: 0.004348021183122  8: 0.004347878146090  9: 0.908660191153218 

training_12050   0: 0.258737497728068  1: 0.422220823385650  2: 0.311897096389950  3: 0.001020701573995  4: 0.001020529400450  5: 0.001020595221580  6: 0.001020618734613  7: 0.001020631767975  8: 0.001020651808864  9: 0.001020853988855 

training_12052   0: 0.001250241949663  1: 0.001250203553106  2: 0.030321599913072  3: 0.001250280608955  4: 0.707097494478669  5: 0.001250309673562  6: 0.001250217345221  7: 0.253829062896676  8: 0.001250376760031  9: 0.001250212821046 

training_12053   0: 0.001667133001003  1: 0.001666851715669  2: 0.036712424061785  3: 0.001666924435082  4: 0.001667091328263  5: 0.032669642057646  6: 0.918947939351240  7: 0.001667551259169  8: 0.001667112538149  9: 0.001667330251994 

training_12054   0: 0.365135695733147  1: 0.618192533353795  2: 0.002084052303467  3: 0.002084023827848  4: 0.002084784867691  5: 0.002083813348935  6: 0.002083726495473  7: 0.002084025802808  8: 0.002083848104775  9: 0.002083496162059 

training_12055   0: 0.001449586394384  1: 0.001449646633341  2: 0.001449650783153  3: 0.001449706102115  4: 0.001449891666150  5: 0.001449555923921  6: 0.001449673833943  7: 0.986952970918436  8: 0.001449799008408  9: 0.001449518736149 

training_12059   0: 0.715069777241662  1: 0.001818824209393  2: 0.204957547341994  3: 0.001818693513891  4: 0.001818401839425  5: 0.001818550815440  6: 0.001818630704164  7: 0.001818590301013  8: 0.001819039201410  9: 0.067241944831609 

training_12061   0: 0.004762314934086  1: 0.004761991452675  2: 0.004762168259016  3: 0.004762343523137  4: 0.004762054229974  5: 0.004762008975966  6: 0.004762067087567  7: 0.004762204856186  8: 0.004764247927707  9: 0.957138598753687 

training_12063   0: 0.009092010539945  1: 0.009091164988263  2: 0.009091322719132  3: 0.009091143061791  4: 0.009090969395881  5: 0.009091109968219  6: 0.009091308457020  7: 0.009091292708486  8: 0.009091026800193  9: 0.918178651361071 

training_12064   0: 0.005263408132297  1: 0.005263650268123  2: 0.005263491456912  3: 0.005264127206133  4: 0.005263601553879  5: 0.005263383220039  6: 0.005263595027890  7: 0.005263631970814  8: 0.005263416306184  9: 0.952627694857729 

training_12067   0: 0.004166782740839  1: 0.004166935373383  2: 0.004166792914221  3: 0.004167008121105  4: 0.004166799151746  5: 0.004166788816746  6: 0.004166768790762  7: 0.004166739157633  8: 0.004166729727214  9: 0.962498655206351 

training_12068   0: 0.001667126963230  1: 0.001666850516047  2: 0.037819660604359  3: 0.001666916970458  4: 0.001667098009334  5: 0.034516949565227  6: 0.915993412633583  7: 0.001667539935367  8: 0.001667147939124  9: 0.001667296863272 

training_1207    0: 0.001516217017251  1: 0.001515377996252  2: 0.034211710388613  3: 0.001515433449390  4: 0.111499091562748  5: 0.843680605094369  6: 0.001515309859125  7: 0.001515424228529  8: 0.001515473849049  9: 0.001515356554675 

training_12073   0: 0.001219653211895  1: 0.001219830439975  2: 0.001219835530666  3: 0.001219843991255  4: 0.001219725090998  5: 0.100377123947241  6: 0.001219812089749  7: 0.001219673858178  8: 0.889864917709320  9: 0.001219584130723 

training_12076   0: 0.005556067155818  1: 0.005556186034519  2: 0.005555969995387  3: 0.005555922124063  4: 0.416708801545050  5: 0.005555971539812  6: 0.424067553096880  7: 0.120331583767871  8: 0.005556343194971  9: 0.005555601545629 

training_12077   0: 0.768854475078490  1: 0.001449389985154  2: 0.001449359800705  3: 0.001449530391120  4: 0.001449391330457  5: 0.001449380279541  6: 0.001449443426526  7: 0.001449332094315  8: 0.001449451807601  9: 0.219550245806091 

training_12078   0: 0.002632631622349  1: 0.002632160886287  2: 0.002631755324035  3: 0.002631747624396  4: 0.002632037650035  5: 0.002632021456445  6: 0.002632953100540  7: 0.002631795512669  8: 0.002632100767186  9: 0.976310796056057 

training_12079   0: 0.003126099809523  1: 0.003125231020661  2: 0.003125711906775  3: 0.003125132773932  4: 0.049056359990554  5: 0.003125454708438  6: 0.003125496062683  7: 0.003125430260384  8: 0.003125285158620  9: 0.925939798308432 

training_1208    0: 0.472442040185918  1: 0.000694614388084  2: 0.000694652523443  3: 0.000694631696547  4: 0.000694652080858  5: 0.041588896340588  6: 0.455449089765489  7: 0.000694575935557  8: 0.000694552514672  9: 0.026352294568844 

training_12080   0: 0.001724486495746  1: 0.145300829791323  2: 0.039496534116740  3: 0.001724312575616  4: 0.001724241909357  5: 0.001724412652819  6: 0.001724709976083  7: 0.803131693293723  8: 0.001724427555047  9: 0.001724351633547 

training_12081   0: 0.001960902628594  1: 0.761273040531577  2: 0.001961047812037  3: 0.001960887997079  4: 0.001961649019840  5: 0.001961021291393  6: 0.001960946081089  7: 0.223038573289078  8: 0.001961093047793  9: 0.001960838301519 

training_12083   0: 0.081260759948416  1: 0.001111367802225  2: 0.001111356808292  3: 0.233867513006596  4: 0.018508851986936  5: 0.123696329954167  6: 0.537109655418533  7: 0.001111444896372  8: 0.001111324649386  9: 0.001111395529078 

training_12084   0: 0.000578143988070  1: 0.000578140559953  2: 0.000578299988266  3: 0.000578146150653  4: 0.000578106652989  5: 0.101220045053128  6: 0.010849483296064  7: 0.000578117166409  8: 0.883883370625564  9: 0.000578146518904 

training_12085   0: 0.003126272695691  1: 0.003125283826217  2: 0.003125284489636  3: 0.003125602378190  4: 0.003125034752974  5: 0.003125185813302  6: 0.003125508329217  7: 0.003125217669684  8: 0.003125488860855  9: 0.971871121184235 

training_12087   0: 0.036775812791440  1: 0.002564759344552  2: 0.002564274257336  3: 0.370393849916400  4: 0.002564618094544  5: 0.002564389052244  6: 0.574879432576621  7: 0.002564163540894  8: 0.002564394256294  9: 0.002564306169676 

training_1209    0: 0.116385621028207  1: 0.567076235244241  2: 0.001852247391545  3: 0.001852449632081  4: 0.015723254109847  5: 0.001852050056042  6: 0.001852393738109  7: 0.001852117667554  8: 0.001852236120095  9: 0.289701395012279 

training_12091   0: 0.003449628995133  1: 0.386651973633900  2: 0.003449187907733  3: 0.003449305837648  4: 0.003448653332528  5: 0.003448996670392  6: 0.003449092694683  7: 0.048866802130175  8: 0.495852867429966  9: 0.047933491367843 

training_12093   0: 0.002326186130249  1: 0.002325917991478  2: 0.002325979473047  3: 0.201680084651689  4: 0.002325876741363  5: 0.002325994621249  6: 0.779711785858469  7: 0.002325844709470  8: 0.002326413254307  9: 0.002325916568677 

training_12094   0: 0.249612485878514  1: 0.003704197461437  2: 0.003704158458364  3: 0.618038094408162  4: 0.003704121589337  5: 0.003704419657338  6: 0.003704379226563  7: 0.003704033892811  8: 0.106420140705201  9: 0.003703968722274 

training_12098   0: 0.005263479256076  1: 0.005263301963867  2: 0.005263165582796  3: 0.005263332411756  4: 0.005263163038771  5: 0.005263179067657  6: 0.005263282367898  7: 0.005263159525287  8: 0.005263159439805  9: 0.952630777346087 

training_121     0: 0.001724384110208  1: 0.001724273492589  2: 0.287442001070193  3: 0.001724275712027  4: 0.001724481664515  5: 0.001724392376433  6: 0.001724253862880  7: 0.698763187519707  8: 0.001724410600680  9: 0.001724339590768 

training_1210    0: 0.000740894550912  1: 0.000740890550156  2: 0.529713864308042  3: 0.000740946547438  4: 0.000740927159329  5: 0.158892642976928  6: 0.095852380769032  7: 0.031444342389861  8: 0.167978345192530  9: 0.013154765555773 

training_12101   0: 0.002174412441605  1: 0.203484898314565  2: 0.002174198169049  3: 0.002174576815839  4: 0.002174298587664  5: 0.227606445653157  6: 0.098430264256861  7: 0.002174114036935  8: 0.457432220547392  9: 0.002174571176933 

training_12102   0: 0.005001030591214  1: 0.005001931686597  2: 0.005000755355739  3: 0.095287366004725  4: 0.005000368300227  5: 0.763851261181819  6: 0.005000866158525  7: 0.005000606882352  8: 0.105854647237887  9: 0.005001166600916 

training_12106   0: 0.121150498589507  1: 0.556582059769891  2: 0.002500307323304  3: 0.304763858189317  4: 0.002500478780729  5: 0.002500817884428  6: 0.002500267048933  7: 0.002500469220705  8: 0.002500259090422  9: 0.002500984102765 

training_1211    0: 0.000847615749377  1: 0.015842402282779  2: 0.140575082492943  3: 0.000847550950777  4: 0.037830463617566  5: 0.000847621393999  6: 0.000847564933867  7: 0.800666365932606  8: 0.000847703379041  9: 0.000847629267045 

training_12110   0: 0.334524839606309  1: 0.002631961059374  2: 0.002631775306041  3: 0.052390966567795  4: 0.002631803134994  5: 0.002631792895196  6: 0.002631764598949  7: 0.002631873909066  8: 0.002632354380716  9: 0.594660868541559 

training_12112   0: 0.005555979072241  1: 0.257278160131636  2: 0.005556367942941  3: 0.282692934465220  4: 0.005556131506479  5: 0.005556745951775  6: 0.005556121848891  7: 0.005556168869622  8: 0.421134739422422  9: 0.005556650788775 

training_12114   0: 0.350596093654893  1: 0.004546097451831  2: 0.004545642545796  3: 0.004547001153226  4: 0.004545671715622  5: 0.004545790098042  6: 0.004545959604091  7: 0.004545582545014  8: 0.004545852994827  9: 0.613036308236658 

training_12115   0: 0.630412441181437  1: 0.001282151597763  2: 0.001282130149791  3: 0.001282114420604  4: 0.001282067186351  5: 0.001282081155324  6: 0.001282275426095  7: 0.001282141223293  8: 0.001282071695181  9: 0.359330525964160 

training_12117   0: 0.002941682363821  1: 0.002942213435032  2: 0.002941571065571  3: 0.002941969740253  4: 0.218510005726158  5: 0.002941785156593  6: 0.002941796416151  7: 0.757954915201205  8: 0.002942665783210  9: 0.002941395112006 

training_12119   0: 0.005882864600507  1: 0.005883493817890  2: 0.005884295273803  3: 0.005882999730956  4: 0.168836711511355  5: 0.005883225085301  6: 0.005882615019152  7: 0.005883051131551  8: 0.005882504472286  9: 0.784098239357200 

training_1212    0: 0.000689798477006  1: 0.000689738094795  2: 0.000689827430459  3: 0.056433120265015  4: 0.000689860222516  5: 0.895613814313422  6: 0.000689754144259  7: 0.000689845158995  8: 0.043124527684291  9: 0.000689714209244 

training_12121   0: 0.000714597759335  1: 0.000714440446136  2: 0.070617751764941  3: 0.000714440076404  4: 0.031628209116121  5: 0.000714469478093  6: 0.000714536381096  7: 0.000714377986040  8: 0.892752798529350  9: 0.000714378462484 

training_12122   0: 0.001123855171304  1: 0.001123943520206  2: 0.267529442065914  3: 0.001123905136135  4: 0.001123830039025  5: 0.533316314107760  6: 0.001123872019478  7: 0.001123846001104  8: 0.191287186463088  9: 0.001123805475985 

training_12125   0: 0.004000477923236  1: 0.436029025589571  2: 0.004000618571286  3: 0.004001246663128  4: 0.004000705557808  5: 0.004001339394155  6: 0.004000553714357  7: 0.004000315999444  8: 0.308562399425220  9: 0.227403317161796 

training_12127   0: 0.644852247249437  1: 0.000862248429320  2: 0.023519460613616  3: 0.275548391885021  4: 0.000862155571824  5: 0.000862201118630  6: 0.024161280004443  7: 0.000862169240499  8: 0.000862219874168  9: 0.027607626013042 

training_12128   0: 0.006250345216760  1: 0.006250362076385  2: 0.006250142597166  3: 0.006251013790306  4: 0.006250118170747  5: 0.006250206929709  6: 0.006250440698116  7: 0.006250071389657  8: 0.006250269996501  9: 0.943747029134653 

training_1213    0: 0.013414716020766  1: 0.262319779174655  2: 0.020455489724930  3: 0.700419490946489  4: 0.000565039778161  5: 0.000565137820326  6: 0.000565036979126  7: 0.000565169712700  8: 0.000565070571856  9: 0.000565069270991 

training_12131   0: 0.004762567624466  1: 0.208569250042228  2: 0.004762517925260  3: 0.004763525013793  4: 0.004762265810611  5: 0.004762488708626  6: 0.004763215522035  7: 0.004762256649842  8: 0.647879361034255  9: 0.110212551668885 

training_12132   0: 0.001111627835333  1: 0.055478513679523  2: 0.001111296287380  3: 0.670170076323219  4: 0.001111241906302  5: 0.001111265090695  6: 0.001111269838404  7: 0.070776405944903  8: 0.013607237506405  9: 0.184411065587834 

training_12133   0: 0.002703398181668  1: 0.045036330468159  2: 0.002702972085310  3: 0.309260241836763  4: 0.002703079048732  5: 0.002702976448056  6: 0.626781794333688  7: 0.002703003168987  8: 0.002702847332206  9: 0.002703357096431 

training_12135   0: 0.001587475384247  1: 0.052021267677864  2: 0.001587658557995  3: 0.001587527022462  4: 0.001587575781965  5: 0.120540425701402  6: 0.001587508882566  7: 0.816325473328602  8: 0.001587608297216  9: 0.001587479365680 

training_12136   0: 0.012371491453153  1: 0.000263211030550  2: 0.000263231837717  3: 0.000263202561301  4: 0.141627559803855  5: 0.000263225040826  6: 0.021090612168804  7: 0.000263229775915  8: 0.823331051603845  9: 0.000263184724035 

training_12138   0: 0.176752638189378  1: 0.612210550742408  2: 0.000980487343972  3: 0.087072448647084  4: 0.000980561884005  5: 0.000980507190414  6: 0.000980535951500  7: 0.000980483417254  8: 0.118081326938067  9: 0.000980459695919 

training_12139   0: 0.424612948444571  1: 0.528320609383147  2: 0.005883022217901  3: 0.005883543267905  4: 0.005883333005584  5: 0.005882847800394  6: 0.005882745830242  7: 0.005882960220478  8: 0.005882942860407  9: 0.005885046969372 
