Corpus Type: tfidf
Topic Count: 10

test_14826        6: 0.716346760342798   1: 0.141413697284777   0: 0.089762600406294   5: 0.007512142320442   4: 0.007496317648533   8: 0.007494777518466   9: 0.007493890383417   7: 0.007493545316433   3: 0.007493239709685   2: 0.007493029069156 
training_13757    4: 0.384102107725992   6: 0.343955909814978   9: 0.110728320961247   1: 0.040574623705185   8: 0.029294546848707   2: 0.028484972358387   7: 0.015784920654593   0: 0.015734043136264   5: 0.015676504962980   3: 0.015664049831668 

training_1377     6: 0.809220634005681   2: 0.045521135516889   1: 0.044418942808939   7: 0.023352307466079   8: 0.012917878512721   3: 0.012917776060697   5: 0.012915504956707   9: 0.012912394843772   4: 0.012911825560271   0: 0.012911600268245 

training_13775    0: 0.630711607293788   1: 0.158320225574372   6: 0.026383920897382   5: 0.026377401222410   2: 0.026373739077249   8: 0.026373110621875   7: 0.026366205508230   4: 0.026365371032738   9: 0.026364400244059   3: 0.026364018527895 

training_1378     5: 0.621503190290598   6: 0.192364509327083   1: 0.023269536912544   0: 0.023266729325910   3: 0.023266691557934   2: 0.023266427790072   4: 0.023266244659076   9: 0.023265679361294   7: 0.023265593332031   8: 0.023265397443459 

training_13787    1: 0.690562626810080   7: 0.068032231979903   4: 0.058173649718605   6: 0.026184910959219   5: 0.026178986512784   0: 0.026176517276532   9: 0.026174274214030   8: 0.026172817228330   2: 0.026172724157867   3: 0.026171261142650 

training_1379     1: 0.505634458474312   5: 0.314655534656837   6: 0.053524383009106   2: 0.018037959414017   4: 0.018028480984042   8: 0.018026134361639   0: 0.018025017810608   9: 0.018023940445128   3: 0.018022252945420   7: 0.018021837898892 

training_13790    0: 0.830522616196691   5: 0.032205869654837   6: 0.017268927989185   1: 0.017202114020023   2: 0.017172920885115   8: 0.017169690067147   7: 0.017127961649898   4: 0.017110221468424   9: 0.017110088823887   3: 0.017109589244793 

training_13791    6: 0.446970129743954   5: 0.374876292334213   9: 0.022272320457705   1: 0.022269828815846   0: 0.022269827054919   8: 0.022269451678272   4: 0.022268411400894   7: 0.022268365750141   2: 0.022267688667123   3: 0.022267684096932 

training_13795    6: 0.797366515103027   0: 0.022516105805578   1: 0.022515537074729   7: 0.022515534336921   5: 0.022514861010212   8: 0.022514612736793   4: 0.022514311544562   9: 0.022514278298861   2: 0.022514215285932   3: 0.022514028803384 

training_138      4: 0.789261674348848   8: 0.023458192725006   6: 0.023427864937024   7: 0.023421254268878   5: 0.023413069057003   0: 0.023410087053874   1: 0.023405498494583   9: 0.023404187426270   2: 0.023399248506032   3: 0.023398923182483 

training_1381     5: 0.757276253772519   1: 0.026971585085177   4: 0.026971579411561   0: 0.026970644451845   6: 0.026970486488713   2: 0.026967960713314   8: 0.026967947418281   3: 0.026967856265430   9: 0.026967851797285   7: 0.026967834595875 

training_1382     5: 0.777745905895562   6: 0.024696243303434   8: 0.024695565613320   9: 0.024695345868279   0: 0.024694917552818   3: 0.024694746898966   7: 0.024694399859564   4: 0.024694396657091   1: 0.024694373488152   2: 0.024694104862815 

training_13831    6: 0.344124336449549   2: 0.270364177823014   0: 0.158225392600441   1: 0.032475993946020   7: 0.032469106217051   9: 0.032468534648016   5: 0.032468144389699   8: 0.032468133353365   3: 0.032468109522585   4: 0.032468071050260 

training_13834    6: 0.788116061995219   0: 0.062589260092784   4: 0.018677944593513   8: 0.018669112632008   5: 0.018668908600961   3: 0.018656977195556   2: 0.018655527852031   9: 0.018655420763803   1: 0.018655401198370   7: 0.018655385075754 

training_13836    0: 0.443173323115658   6: 0.336155387792098   1: 0.027585965318599   9: 0.027585328390290   7: 0.027583925776585   8: 0.027583666518742   5: 0.027583477171101   2: 0.027583317125182   3: 0.027582862440680   4: 0.027582746351064 

training_1384     5: 0.711455353156515   4: 0.032066938725009   6: 0.032060000997621   1: 0.032059973455608   3: 0.032059830568817   2: 0.032059699984814   7: 0.032059659821212   0: 0.032059583661541   8: 0.032059559786544   9: 0.032059399842319 

training_13842    6: 0.553638458936800   0: 0.229347056019542   1: 0.027129914755781   9: 0.027127851992324   2: 0.027127674894298   5: 0.027126279226085   7: 0.027126037739602   8: 0.027125846861020   3: 0.027125512245564   4: 0.027125367328985 

training_13849    0: 0.729788397722834   6: 0.030036042045492   9: 0.030024802771528   2: 0.030023984128366   1: 0.030023412996227   5: 0.030021127878667   8: 0.030020849674064   7: 0.030020684403824   3: 0.030020391230568   4: 0.030020307148430 

training_1385     6: 0.777565640322366   1: 0.098030210093297   0: 0.015554661390223   7: 0.015551255099525   8: 0.015550013929988   9: 0.015549903839257   5: 0.015549886185287   4: 0.015549617154910   2: 0.015549460853145   3: 0.015549351132003 

training_13852    6: 0.648208529835073   8: 0.168918669050744   1: 0.067366479315425   7: 0.016511112529508   5: 0.016503114886123   9: 0.016501109805652   0: 0.016500242715752   2: 0.016497128133021   3: 0.016496888621384   4: 0.016496725107318 

training_13854    4: 0.487014010865856   5: 0.322235777199956   6: 0.084455156040369   3: 0.015257062075544   9: 0.015183487932666   0: 0.015173726921353   8: 0.015173676875768   7: 0.015172197605484   1: 0.015168111657646   2: 0.015166792825358 

training_13856    8: 0.579956438984889   6: 0.168218500360880   1: 0.132923015052325   5: 0.016992083254638   0: 0.016990767932199   4: 0.016984713190290   7: 0.016984433317860   9: 0.016983771645804   3: 0.016983353023836   2: 0.016982923237278 

training_13869    6: 0.545134067093316   0: 0.323409624059265   9: 0.029447738771145   1: 0.014573484838435   5: 0.014572882631871   7: 0.014572532866120   8: 0.014572484430204   4: 0.014572417713313   3: 0.014572384126081   2: 0.014572383470251 

training_1387     6: 0.796456408262278   9: 0.048672582563291   0: 0.046279049865915   8: 0.027613924789474   4: 0.013506029568802   7: 0.013501469524958   1: 0.013495623269129   5: 0.013493488748450   3: 0.013492661288139   2: 0.013488762119564 

training_13870    9: 0.530904765029985   7: 0.196782059196181   4: 0.104087917210563   5: 0.049432427432997   6: 0.019824918284258   1: 0.019799149764189   0: 0.019796229118806   2: 0.019792955800975   3: 0.019792177887834   8: 0.019787400274213 

training_13874    2: 0.372186116308218   6: 0.285608593358286   1: 0.164708790910171   4: 0.046662810205502   8: 0.046028966646168   0: 0.017014674066634   5: 0.016955758276774   3: 0.016946178141673   9: 0.016944375213706   7: 0.016943736872868 

training_13877    6: 0.578622434974202   1: 0.170883261150781   4: 0.107726043235870   5: 0.020451415101590   7: 0.020389245224282   0: 0.020388377362414   8: 0.020385231014194   2: 0.020384968273836   9: 0.020384520815112   3: 0.020384502847720 

training_1388     6: 0.820825671142273   9: 0.051602433006807   1: 0.028802729945184   5: 0.014132696304336   0: 0.014126798414443   8: 0.014109113527071   3: 0.014101342577642   7: 0.014099897531613   4: 0.014099766536283   2: 0.014099551014347 

training_13889    6: 0.555828375129673   0: 0.235838410557329   1: 0.026044640976166   8: 0.026042218989651   9: 0.026041595582697   2: 0.026041364477112   5: 0.026041359416282   7: 0.026040796843246   3: 0.026040643807935   4: 0.026040594219909 

training_13890    5: 0.830037358089466   4: 0.046289279529135   3: 0.015481023663743   1: 0.015456855752310   6: 0.015456699995728   0: 0.015456616784332   8: 0.015455707574971   2: 0.015455604317240   7: 0.015455559526613   9: 0.015455294766461 

training_139      5: 0.571920825264998   2: 0.226877827513537   6: 0.025151346968326   4: 0.025150739050873   1: 0.025150522329338   0: 0.025150148812786   3: 0.025149898046713   9: 0.025149626374692   8: 0.025149574793097   7: 0.025149490845640 

training_13900    6: 0.374760865842966   5: 0.321717507711451   7: 0.157178687265946   4: 0.020908104536311   1: 0.020906676741917   0: 0.020906638771786   9: 0.020906443486574   2: 0.020905289202663   8: 0.020905181856401   3: 0.020904604583985 

training_13903    6: 0.533172555794045   0: 0.330336493273925   2: 0.040608709371472   7: 0.022977881182607   8: 0.012185179726470   5: 0.012144871510171   1: 0.012144078684856   9: 0.012143770467306   4: 0.012143325814216   3: 0.012143134174931 

training_13904    0: 0.785535777381432   1: 0.076341338438386   5: 0.037029682138034   7: 0.023524667392722   9: 0.012953939419667   6: 0.012930537921274   4: 0.012921712562930   8: 0.012921119138836   2: 0.012920956845283   3: 0.012920268761435 

training_13908    6: 0.730739594308094   0: 0.113736400106839   1: 0.067503578006395   9: 0.024656486169449   7: 0.010570429426931   3: 0.010559529104170   8: 0.010559205412351   5: 0.010558880250880   4: 0.010558005382236   2: 0.010557891832655 

training_1391     5: 0.536967483303692   6: 0.183700220888792   8: 0.159314823682517   4: 0.017155906275434   0: 0.017145189978283   1: 0.017144187550925   9: 0.017143760579634   7: 0.017143063710171   2: 0.017142721861984   3: 0.017142642168569 

training_13915    6: 0.769894285515748   0: 0.087346296602668   1: 0.017850135256700   5: 0.017845872003115   7: 0.017845449667138   9: 0.017844049620688   4: 0.017843885755161   8: 0.017843793299007   2: 0.017843168521404   3: 0.017843063758371 

training_13919    0: 0.768762065593286   5: 0.025700487643131   6: 0.025698379900798   8: 0.025693864638451   9: 0.025693091731115   3: 0.025691705251492   1: 0.025690962776830   7: 0.025690607875707   2: 0.025689571773869   4: 0.025689262815320 

training_1393     6: 0.717351769645799   8: 0.094406950962537   2: 0.043044141056782   5: 0.042337285397446   0: 0.017259516405581   1: 0.017134957662893   9: 0.017124574230300   3: 0.017113619457269   4: 0.017113606391662   7: 0.017113578789732 

training_1394     6: 0.657243700310865   5: 0.157568394495738   0: 0.023154895145661   8: 0.023151554977610   1: 0.023150275856023   7: 0.023146965744875   9: 0.023146439998738   4: 0.023146087294233   2: 0.023145862396401   3: 0.023145823779856 

training_13946    6: 0.536032463397895   0: 0.335422860447821   1: 0.040834942001997   9: 0.012535473696522   5: 0.012530034435205   8: 0.012529449063995   7: 0.012528921406845   2: 0.012528717382790   4: 0.012528571154501   3: 0.012528567012430 

training_13949    0: 0.503574756890186   6: 0.366589604887368   1: 0.043600774431299   7: 0.022325186015653   9: 0.010682703031847   8: 0.010654480636058   5: 0.010643737499081   2: 0.010643038365643   4: 0.010642884752205   3: 0.010642833490661 

training_1395     6: 0.809221053382385   7: 0.021199703862338   0: 0.021199292563047   5: 0.021198320758161   8: 0.021197643344839   1: 0.021197073139955   3: 0.021196864063973   9: 0.021196714015278   4: 0.021196708902529   2: 0.021196625967495 

training_13950    0: 0.472779863130039   6: 0.345331169857985   1: 0.050692039693383   8: 0.018743326443908   5: 0.018743056983381   7: 0.018742216273878   2: 0.018742199293354   9: 0.018742180728837   3: 0.018742008104000   4: 0.018741939491236 

training_13958    6: 0.737946656199427   9: 0.095774223551049   1: 0.048496107735928   0: 0.026791759708061   2: 0.022983894319267   7: 0.013641226580518   5: 0.013604931994257   3: 0.013591618635129   8: 0.013584903575253   4: 0.013584677701110 

training_1396     6: 0.521533089034803   3: 0.283245271327885   8: 0.024408222156351   0: 0.024403015486364   7: 0.024402804233605   2: 0.024402283344678   1: 0.024401708296946   9: 0.024401350776389   4: 0.024401288774530   5: 0.024400966568450 

training_13963    6: 0.743944883081314   8: 0.091749550472050   3: 0.052799204624660   0: 0.039536566916761   1: 0.012002399394865   9: 0.011995125446797   5: 0.011994271783516   7: 0.011993210865839   4: 0.011992431397589   2: 0.011992356016608 

training_13966    6: 0.425965009423366   1: 0.302865072196629   2: 0.120943368893408   9: 0.068908378945888   3: 0.030126893490047   0: 0.010433640574881   5: 0.010192083950658   4: 0.010190210001831   8: 0.010188215310107   7: 0.010187127213183 

training_1398     6: 0.621231787020418   8: 0.128588395958300   0: 0.077281800161463   1: 0.042598003510137   2: 0.039265623992037   5: 0.018236235380509   9: 0.018199828291997   4: 0.018199679590498   7: 0.018199374726519   3: 0.018199271368121 

training_13988    6: 0.479358678674586   0: 0.354225947787775   1: 0.050250344330480   8: 0.016596004471899   5: 0.016595732249634   9: 0.016595611569079   7: 0.016594504475537   2: 0.016594472879428   4: 0.016594407798076   3: 0.016594295763506 

training_1399     6: 0.783248255753375   1: 0.064913835936143   0: 0.042289065227419   9: 0.015687803483343   2: 0.015665640432151   5: 0.015651304303687   8: 0.015642676530686   7: 0.015637293571641   4: 0.015634206316309   3: 0.015629918445246 

training_13994    8: 0.848112591128561   6: 0.016883438312395   9: 0.016879596906802   0: 0.016877524933507   1: 0.016875624927372   5: 0.016875290659555   7: 0.016874823540644   4: 0.016873865106289   2: 0.016873679930943   3: 0.016873564553933 

training_14       5: 0.771381425420675   4: 0.025405339705037   8: 0.025402021679885   6: 0.025401918435113   9: 0.025401706010580   2: 0.025401569062169   0: 0.025401561676991   3: 0.025401518728966   7: 0.025401488579080   1: 0.025401450701505 

training_140      4: 0.547350427265899   1: 0.133163041924215   0: 0.106171878199912   7: 0.080654716194443   6: 0.022128154105218   5: 0.022111275281341   2: 0.022106323077550   9: 0.022105785625668   8: 0.022104515134778   3: 0.022103883190975 

training_14012    6: 0.627359996468923   0: 0.185095743334081   2: 0.061364677844245   1: 0.018027451154882   8: 0.018027353343069   9: 0.018025427145434   5: 0.018025418526816   7: 0.018024796019394   4: 0.018024587368344   3: 0.018024548794813 

training_14028    0: 0.534234122814244   5: 0.248383525368882   8: 0.076779989510654   1: 0.020146655467073   6: 0.020081568104876   2: 0.020075333457779   4: 0.020075001754883   3: 0.020074992430533   9: 0.020074535865487   7: 0.020074275225589 

training_14034    0: 0.503850829590461   1: 0.257636357088916   8: 0.029816426748313   6: 0.029816148246123   5: 0.029814267504629   7: 0.029813855175107   2: 0.029813117740916   4: 0.029813105171722   3: 0.029812959936280   9: 0.029812932797534 

training_1404     5: 0.738853621514009   4: 0.029021383979773   3: 0.029015787994825   8: 0.029015745674430   2: 0.029015708497596   1: 0.029015630717607   7: 0.029015626725204   0: 0.029015572145444   9: 0.029015524233518   6: 0.029015398517594 

training_1405     6: 0.843131582067478   0: 0.038808047268557   1: 0.021668007999374   3: 0.021578385640826   5: 0.012494554030667   7: 0.012471258325460   4: 0.012462519772813   8: 0.012462187315790   9: 0.012461756508871   2: 0.012461701070165 

training_14055    6: 0.346691545052936   1: 0.335498068201415   0: 0.214264965842371   4: 0.014797763456266   8: 0.014792245389759   5: 0.014791897193770   9: 0.014791302160675   2: 0.014790939239024   7: 0.014790711789848   3: 0.014790561673936 

training_1406     6: 0.775358373374318   0: 0.067808590191010   9: 0.054195805476783   1: 0.014672877702179   5: 0.014661012143934   7: 0.014660950197413   8: 0.014660860795455   4: 0.014660565939963   3: 0.014660483623072   2: 0.014660480555873 

training_14069    5: 0.750280813434914   6: 0.027748451027677   0: 0.027747247608196   4: 0.027747102429817   1: 0.027746506999926   2: 0.027746006281888   9: 0.027745994945456   8: 0.027745991478440   7: 0.027745959814676   3: 0.027745925979011 

training_1407     6: 0.722858872906301   5: 0.077032557744419   1: 0.046271791689395   3: 0.044159839411303   9: 0.036998955544539   0: 0.014547252440046   7: 0.014535784035952   8: 0.014532054292167   4: 0.014531649718092   2: 0.014531242217786 

training_1409     1: 0.532344655169940   0: 0.283281105917831   2: 0.043542271274710   6: 0.020133301338203   5: 0.020120116738496   4: 0.020117724910065   9: 0.020116537363607   8: 0.020115084296058   7: 0.020114618258804   3: 0.020114584732288 
