Corpus Type: tfidf
Topic Count: 10

test_14826       0: 0.089762600406294  1: 0.141413697284777  2: 0.007493029069156  3: 0.007493239709685  4: 0.007496317648533  5: 0.007512142320442  6: 0.716346760342798  7: 0.007493545316433  8: 0.007494777518466  9: 0.007493890383417 
training_2213    0: 0.022580015714609  1: 0.022580267017303  2: 0.022581798823881  3: 0.022579123122569  4: 0.022579191819533  5: 0.796770573993729  6: 0.022590669616029  7: 0.022578975154336  8: 0.022578989927244  9: 0.022580394810766 

training_2216    0: 0.031013744088313  1: 0.031014019326888  2: 0.031014807582230  3: 0.031013094687034  4: 0.031012892257832  5: 0.720879305935003  6: 0.031013512557395  7: 0.031012856950988  8: 0.031012892955816  9: 0.031012873658502 

training_2217    0: 0.016077802844897  1: 0.016050969986999  2: 0.016049985391112  3: 0.016049839700916  4: 0.016050067902241  5: 0.016050128173618  6: 0.835862606208760  7: 0.035658298062433  8: 0.016082990459986  9: 0.016067311269039 

training_2219    0: 0.210211341097073  1: 0.535785520043588  2: 0.100791536453871  3: 0.013997857360818  4: 0.014003601344692  5: 0.014001049786999  6: 0.069194478570307  7: 0.014008206375709  8: 0.013998238372419  9: 0.014008170594523 

training_2220    0: 0.028544491047048  1: 0.610842391981148  2: 0.028530025924508  3: 0.028529886352479  4: 0.028530595731888  5: 0.160896166134363  6: 0.028536484882512  7: 0.028530493612783  8: 0.028529687158919  9: 0.028529777174352 

training_2221    0: 0.014560936524544  1: 0.039988370373195  2: 0.014558295696511  3: 0.015611227015923  4: 0.014559136950804  5: 0.575690852173107  6: 0.141365152336629  7: 0.014558385457025  8: 0.014558582936295  9: 0.154549060535968 

training_2223    0: 0.014303028124368  1: 0.014301548804747  2: 0.059015559580121  3: 0.014300882517246  4: 0.014301042625310  5: 0.014301632684773  6: 0.755595998623814  7: 0.032708493489549  8: 0.066870757364709  9: 0.014301056185362 

training_2224    0: 0.443882809271823  1: 0.200232925853664  2: 0.045787824759742  3: 0.017448224574352  4: 0.017450637174744  5: 0.017453967116488  6: 0.017476286963646  7: 0.017449009702725  8: 0.205368770073881  9: 0.017449544508936 

training_2225    0: 0.023089296071861  1: 0.759618085735287  2: 0.023088421576643  3: 0.023088253024664  4: 0.023088933303759  5: 0.055644280531640  6: 0.023091036251327  7: 0.023088275821834  8: 0.023088723015067  9: 0.023114694667919 

training_2226    0: 0.062634584842257  1: 0.014331064577367  2: 0.031898022606244  3: 0.014136563952861  4: 0.014137574183273  5: 0.014158152963032  6: 0.717427856803052  7: 0.014137708763058  8: 0.103000086721987  9: 0.014138384586869 

training_2227    0: 0.018220591319859  1: 0.018220800728727  2: 0.018220851829385  3: 0.018220225659748  4: 0.068841712875844  5: 0.749075106987412  6: 0.054532753791247  7: 0.018226825287935  8: 0.018220411061670  9: 0.018220720458172 

training_2228    0: 0.185606081474328  1: 0.038236407026506  2: 0.007865459319244  3: 0.007687813464343  4: 0.007688213385858  5: 0.012268590489486  6: 0.717474632345888  7: 0.007723312827453  8: 0.007734602492357  9: 0.007714887174536 

training_2230    0: 0.022357048287417  1: 0.022357513701177  2: 0.022356924833618  3: 0.022356587516281  4: 0.022356710605595  5: 0.751133602656475  6: 0.022460886437233  7: 0.022356512161210  8: 0.069906931378257  9: 0.022357282422737 

training_2231    0: 0.043509018006483  1: 0.016493910850407  2: 0.079564279712809  3: 0.016493258839964  4: 0.016493811936701  5: 0.016494374188585  6: 0.738359569553892  7: 0.016493498145746  8: 0.016493298595539  9: 0.039604980169874 

training_2232    0: 0.021830484343935  1: 0.021827943164481  2: 0.021827281931007  3: 0.021827160337645  4: 0.021827324548676  5: 0.021827215240410  6: 0.803549486076893  7: 0.021828437961635  8: 0.021827317723244  9: 0.021827348672076 

training_2234    0: 0.021265257000083  1: 0.021265239503341  2: 0.021265533767654  3: 0.021264420950966  4: 0.021269206568316  5: 0.755708032703000  6: 0.021266901058856  7: 0.074165685921304  8: 0.021264426133355  9: 0.021265296393125 

training_2236    0: 0.026649639282121  1: 0.026649592967002  2: 0.026649212797716  3: 0.026649154595823  4: 0.026653838699365  5: 0.760151465495069  6: 0.026649453095266  7: 0.026649253365628  8: 0.026649291876356  9: 0.026649097825654 

training_2237    0: 0.736390044700333  1: 0.023612914911650  2: 0.074713181974825  3: 0.023609739262427  4: 0.023615180399370  5: 0.023617247169007  6: 0.023612225811153  7: 0.023609649023898  8: 0.023610034263634  9: 0.023609782483701 

training_2238    0: 0.022547881266404  1: 0.022547748201063  2: 0.022547374159341  3: 0.022547826663356  4: 0.022548056023534  5: 0.797069740359896  6: 0.022549094504607  7: 0.022547354308807  8: 0.022547482910392  9: 0.022547441602601 

training_2239    0: 0.022228218497282  1: 0.022228138912973  2: 0.183438888618835  3: 0.022226787138479  4: 0.022227450640020  5: 0.022228305741011  6: 0.638740147174717  7: 0.022227629385687  8: 0.022227207898521  9: 0.022227225992475 

training_2240    0: 0.021902016008197  1: 0.021902446217906  2: 0.021897134509962  3: 0.021896039532545  4: 0.129197018813083  5: 0.483076470384651  6: 0.234435276344681  7: 0.021896256507168  8: 0.021898906265361  9: 0.021898435416444 

training_2244    0: 0.032182954090763  1: 0.032181625887950  2: 0.032175273505493  3: 0.032175228924277  4: 0.032175452339604  5: 0.032179827071837  6: 0.032180262090922  7: 0.032173971523802  8: 0.710400516587970  9: 0.032174887977381 

training_2246    0: 0.230949411382672  1: 0.015242120160442  2: 0.032074326909396  3: 0.015240821191296  4: 0.015241094366458  5: 0.015242333037741  6: 0.630285810423144  7: 0.015241286310039  8: 0.015241520309165  9: 0.015241275909647 

training_2247    0: 0.016275446599872  1: 0.378953777248206  2: 0.016199335550459  3: 0.016198790153311  4: 0.016199734645032  5: 0.016200736882103  6: 0.383834390584024  7: 0.016198742649382  8: 0.027913253488296  9: 0.112025792199315 

training_2249    0: 0.021371681390940  1: 0.021371092615190  2: 0.021370863112780  3: 0.021370938168254  4: 0.021378268436985  5: 0.527864938150668  6: 0.301157768675316  7: 0.021370883102956  8: 0.021371181101305  9: 0.021372385245606 

training_225     0: 0.180970946226452  1: 0.011916898293756  2: 0.011941770866962  3: 0.011736746219271  4: 0.011736235745353  5: 0.011751393788854  6: 0.672542339198124  7: 0.063485996627025  8: 0.011736485917442  9: 0.012181187116762 

training_2251    0: 0.460870143210920  1: 0.163053280433325  2: 0.016185708155514  3: 0.017135359264439  4: 0.012581347940029  5: 0.012604396706742  6: 0.279294787545765  7: 0.012784361997286  8: 0.012552387702792  9: 0.012938227043188 

training_2252    0: 0.023905412636900  1: 0.023904864262582  2: 0.023904892966089  3: 0.023905105293148  4: 0.023910433022033  5: 0.784846859393695  6: 0.023906782119002  7: 0.023905259992275  8: 0.023905109495437  9: 0.023905280818839 

training_2253    0: 0.064386330323345  1: 0.016513321988611  2: 0.016508960764369  3: 0.016507240714688  4: 0.016509573359363  5: 0.803534480065796  6: 0.016511746939744  7: 0.016507387669066  8: 0.016512081010136  9: 0.016508877164882 

training_2257    0: 0.011093784186815  1: 0.131148769453772  2: 0.024783597280461  3: 0.022864271283311  4: 0.011092267372391  5: 0.011090900694043  6: 0.754656492425422  7: 0.011089830752190  8: 0.011090503366299  9: 0.011089583185297 

training_2259    0: 0.018507286591911  1: 0.018504318938913  2: 0.149925487131243  3: 0.018503079777134  4: 0.018502989578974  5: 0.702040211836910  6: 0.018504179750416  7: 0.018505094955908  8: 0.018503274523261  9: 0.018504076915330 

training_2260    0: 0.016598111260799  1: 0.051495414699355  2: 0.016590406974729  3: 0.016588938700672  4: 0.016590281002290  5: 0.523230354205841  6: 0.016646463248434  7: 0.016598550030889  8: 0.016589707051242  9: 0.309071772825748 

training_2264    0: 0.017676871177610  1: 0.017677363245107  2: 0.017676192916348  3: 0.017676331963097  4: 0.017676011315099  5: 0.017678434893037  6: 0.803470319567618  7: 0.055115676666229  8: 0.017676442239504  9: 0.017676356016351 

training_2265    0: 0.042404699007827  1: 0.016696739070115  2: 0.016693629791445  3: 0.057943634101744  4: 0.016694498596518  5: 0.748295078683658  6: 0.051155453528903  7: 0.016693650522435  8: 0.016693746364543  9: 0.016728870332812 

training_2266    0: 0.023295149106191  1: 0.023293041522145  2: 0.023292498939775  3: 0.023292612876868  4: 0.023296124873040  5: 0.790348043195470  6: 0.023304892420644  7: 0.023292431020546  8: 0.023292641024873  9: 0.023292565020448 

training_2268    0: 0.193149208937184  1: 0.644995800649513  2: 0.020230614346123  3: 0.020229723715130  4: 0.020242237285912  5: 0.020228863082439  6: 0.020231490911055  7: 0.020226670396525  8: 0.020236000511754  9: 0.020229390164364 

training_2269    0: 0.392290657864936  1: 0.012307392022126  2: 0.009143474004817  3: 0.009129293185237  4: 0.009134595361209  5: 0.009188557974289  6: 0.272071301012740  7: 0.235366594124233  8: 0.023902276367847  9: 0.027465858082567 

training_227     0: 0.090109270070756  1: 0.023346840077198  2: 0.011523531943021  3: 0.011636133620107  4: 0.011526762260132  5: 0.018045986333293  6: 0.799210614356616  7: 0.011531263156274  8: 0.011525872013166  9: 0.011543726169437 

training_2270    0: 0.024975599808000  1: 0.024975563212242  2: 0.024972738614594  3: 0.024976676273819  4: 0.113627350873762  5: 0.686550276239234  6: 0.024979021685030  7: 0.024972837051100  8: 0.024990432271014  9: 0.024979503971204 

training_2271    0: 0.036659217081140  1: 0.013689592047262  2: 0.049079992166019  3: 0.025018494157916  4: 0.013733190653436  5: 0.013707027918575  6: 0.271429702317850  7: 0.013678756772967  8: 0.549324233881102  9: 0.013679793003732 

training_2273    0: 0.395237191932557  1: 0.013854770248487  2: 0.013842717101607  3: 0.067063701396823  4: 0.013880614072960  5: 0.274260740958867  6: 0.013846160679055  7: 0.180319523229208  8: 0.013850393899247  9: 0.013844186481189 

training_2275    0: 0.020833705804964  1: 0.020833697148977  2: 0.020833485039950  3: 0.020833478142966  4: 0.812489876964429  5: 0.020840154656968  6: 0.020834927419220  7: 0.020833430716467  8: 0.020833555437809  9: 0.020833688668249 

training_2276    0: 0.100531297483884  1: 0.024704672301084  2: 0.024704284083135  3: 0.024704382070443  4: 0.024712042413495  5: 0.701824783714205  6: 0.024704757801155  7: 0.024704195464408  8: 0.024704972261668  9: 0.024704612406523 

training_2278    0: 0.247844750125724  1: 0.010518352872956  2: 0.010516664015889  3: 0.010516591496675  4: 0.010516582231701  5: 0.090001946951477  6: 0.588533193687275  7: 0.010517184028085  8: 0.010517894844044  9: 0.010516839746174 

training_2279    0: 0.019265247452136  1: 0.019264294293178  2: 0.019264135720344  3: 0.019282554764020  4: 0.019264225357825  5: 0.706449666834295  6: 0.139375920901685  7: 0.019262275367450  8: 0.019279136545256  9: 0.019292542763812 

training_228     0: 0.019047835581964  1: 0.019055019535404  2: 0.019031844165712  3: 0.019031946014337  4: 0.019032463778011  5: 0.019041568011419  6: 0.666244971573332  7: 0.181433136137490  8: 0.019033661551426  9: 0.019047553650905 

training_2281    0: 0.020715480221940  1: 0.622738160512047  2: 0.020713843047414  3: 0.020713135194778  4: 0.020716905973703  5: 0.020739838608577  6: 0.211521595734769  7: 0.020713535399120  8: 0.020714344359225  9: 0.020713160948426 

training_2286    0: 0.015246075390215  1: 0.356277161445624  2: 0.015213334396507  3: 0.015213406422016  4: 0.015215810250971  5: 0.015213632398270  6: 0.521978260694470  7: 0.015214107408979  8: 0.015214459588687  9: 0.015213752004263 

training_229     0: 0.017383317864664  1: 0.017389799598598  2: 0.017376829443126  3: 0.017376193413167  4: 0.017376436668153  5: 0.017381027757021  6: 0.637756948908729  7: 0.223199133233892  8: 0.017383660622621  9: 0.017376652490029 

training_2290    0: 0.100000000000000  1: 0.100000000000000  2: 0.100000000000000  3: 0.100000000000000  4: 0.100000000000000  5: 0.100000000000000  6: 0.100000000000000  7: 0.100000000000000  8: 0.100000000000000  9: 0.100000000000000 

training_2291    0: 0.022999403073989  1: 0.323773495802832  2: 0.022997002452579  3: 0.022998939604460  4: 0.023037284473150  5: 0.023066848126244  6: 0.492144429424193  7: 0.022994430220857  8: 0.022994987789911  9: 0.022993179031784 

training_2297    0: 0.096028838878904  1: 0.022329409632643  2: 0.022322686206484  3: 0.022321517728238  4: 0.022322366290370  5: 0.647159281972842  6: 0.100551958814106  7: 0.022320964627271  8: 0.022320567327306  9: 0.022322408521835 

training_2298    0: 0.023103093013061  1: 0.023103166035257  2: 0.505129060184450  3: 0.023103319970235  4: 0.023110375115724  5: 0.310038666405188  6: 0.023102879502794  7: 0.023103079103534  8: 0.023103354814553  9: 0.023103005855203 

training_23      0: 0.015983237338613  1: 0.015913531218552  2: 0.015838204230614  3: 0.015836581892875  4: 0.015837600462978  5: 0.843026333235500  6: 0.016675351013933  7: 0.015836888164800  8: 0.029211865103245  9: 0.015840407338890 

training_2301    0: 0.344918796130734  1: 0.021519744134934  2: 0.435112310879106  3: 0.021512121154603  4: 0.021516055201883  5: 0.021519777181258  6: 0.021520782815591  7: 0.021511513655599  8: 0.021518029593606  9: 0.069350869252687 

training_2303    0: 0.064011199365591  1: 0.118615738564477  2: 0.114159011149300  3: 0.032705980287827  4: 0.013020596843441  5: 0.266227207882606  6: 0.352207267750125  7: 0.013017479268385  8: 0.013017794249470  9: 0.013017724638779 

training_2304    0: 0.021223870615501  1: 0.021224011273030  2: 0.021223752074478  3: 0.021223751408251  4: 0.021226175954751  5: 0.749060965913438  6: 0.021224623788562  7: 0.021224010199875  8: 0.081144076481116  9: 0.021224762290999 

training_2307    0: 0.024746793995912  1: 0.124234542249064  2: 0.035514499573181  3: 0.026090141423093  4: 0.014054603338330  5: 0.014069809902207  6: 0.411498935569319  7: 0.014049461044389  8: 0.014050809694017  9: 0.321690403210487 

training_2308    0: 0.094059425321148  1: 0.020211750236678  2: 0.020211800357394  3: 0.020211178581154  4: 0.020211018320437  5: 0.708840887349950  6: 0.020217338729458  7: 0.020211034684433  8: 0.055613820960959  9: 0.020211745458388 

training_2309    0: 0.020685540974740  1: 0.020684807545270  2: 0.020684691931698  3: 0.020684739174554  4: 0.813827852327665  5: 0.020691387648114  6: 0.020686233859018  7: 0.020684745056570  8: 0.020685013225379  9: 0.020684988256993 

training_2310    0: 0.012736441271735  1: 0.376034033058496  2: 0.012735745224933  3: 0.012736195362596  4: 0.012744088546500  5: 0.012740976082552  6: 0.522062211759374  7: 0.012736290424701  8: 0.012736164597232  9: 0.012737853671881 

training_2312    0: 0.789620255996118  1: 0.062715788080805  2: 0.018402425057791  3: 0.018401527766426  4: 0.018678176276503  5: 0.018409220119263  6: 0.018405688038189  7: 0.018441360822592  8: 0.018401838370905  9: 0.018523719471408 

training_2316    0: 0.018368053294365  1: 0.018364171019538  2: 0.018365316079704  3: 0.018364127888076  4: 0.018368809225007  5: 0.834712897418119  6: 0.018364374198662  7: 0.018363964451899  8: 0.018364190358290  9: 0.018364096066339 

training_232     0: 0.043943415316777  1: 0.120395291998586  2: 0.010226659284365  3: 0.010227714982376  4: 0.010254405554431  5: 0.025561132669102  6: 0.739178506138609  7: 0.010229196416463  8: 0.019752227995990  9: 0.010231449643299 

training_2320    0: 0.029176708446766  1: 0.029176916257339  2: 0.029176445852061  3: 0.029176649050320  4: 0.029181222618671  5: 0.737405274457542  6: 0.029177017715720  7: 0.029176352847719  8: 0.029176678144128  9: 0.029176734609734 

training_2322    0: 0.540074262344970  1: 0.021537175730785  2: 0.021533036400912  3: 0.021532730257434  4: 0.021534071868007  5: 0.287656443762908  6: 0.021534202352633  7: 0.021531642685207  8: 0.021532505778288  9: 0.021533928818857 

training_2323    0: 0.025376291433784  1: 0.025377963323362  2: 0.025372505556272  3: 0.025372336912529  4: 0.025373131434304  5: 0.771612879589218  6: 0.025392970597247  7: 0.025375576307887  8: 0.025373105051052  9: 0.025373239794344 

training_2325    0: 0.020069184620885  1: 0.020061861999443  2: 0.094881380153073  3: 0.397874383648724  4: 0.020058823487207  5: 0.366782383778373  6: 0.020073038626456  7: 0.020057907076100  8: 0.020071386655066  9: 0.020069649954673 

training_2326    0: 0.010519064105691  1: 0.010517381755873  2: 0.010516952809494  3: 0.029821443114656  4: 0.010516870586191  5: 0.010518043745023  6: 0.832184060497188  7: 0.010517417547814  8: 0.064371778566603  9: 0.010516987271467 

training_2327    0: 0.028505426656198  1: 0.028499302219839  2: 0.028496171106611  3: 0.028495030358532  4: 0.028494900281066  5: 0.220551421444327  6: 0.551417827923967  7: 0.028498654237367  8: 0.028545238479362  9: 0.028496027292731 

training_233     0: 0.019349454869156  1: 0.019343493292535  2: 0.019340032856912  3: 0.019339836692063  4: 0.019339564834104  5: 0.275198309532355  6: 0.570027974981653  7: 0.019339928115318  8: 0.019347910960147  9: 0.019373493865756 

training_2332    0: 0.022271650276101  1: 0.022276382148742  2: 0.022271042448989  3: 0.022272135285553  4: 0.022271651657557  5: 0.655711738094573  6: 0.022271540401639  7: 0.166111956212896  8: 0.022270918117366  9: 0.022270985356585 
