Corpus Type: binary
Topic Count: 10

test_14826        2: 0.347172681428323   4: 0.288428204057364   9: 0.261181653614965   7: 0.078702195466954   6: 0.022405034225397   8: 0.000422052607822   5: 0.000422049132863   0: 0.000422047120247   3: 0.000422046815941   1: 0.000422035530124 
training_3491     3: 0.509276867612503   2: 0.266713831194234   5: 0.209423473593146   7: 0.002083828039945   4: 0.002083771017100   6: 0.002083748016236   9: 0.002083716441547   1: 0.002083618913846   0: 0.002083590970773   8: 0.002083554200670 

training_3492     4: 0.650993276114819   7: 0.232661230059446   5: 0.102056595633171   8: 0.002041407302614   9: 0.002041371325285   2: 0.002041299912515   6: 0.002041290675839   3: 0.002041279545971   1: 0.002041141653627   0: 0.002041107776713 

training_3493     2: 0.549219543226014   4: 0.298654401783143   7: 0.125274750837529   9: 0.020727506559851   3: 0.001020711942187   1: 0.001020677031813   6: 0.001020644263220   5: 0.001020638053931   0: 0.001020588195527   8: 0.001020538106786 

training_3497     4: 0.734612709934401   3: 0.146951986226040   2: 0.044848376085111   8: 0.035241741795712   0: 0.030406874629803   1: 0.001587759214036   9: 0.001587706219893   5: 0.001587681904319   6: 0.001587600501368   7: 0.001587563489316 

training_3499     4: 0.519265632917955   1: 0.442632455085841   5: 0.004763457840250   7: 0.004763100485552   9: 0.004762779280338   8: 0.004762683523605   6: 0.004762613217309   3: 0.004762591074073   0: 0.004762445043587   2: 0.004762241531489 

training_3504     2: 0.871408448214263   4: 0.014290321363256   7: 0.014288731299300   5: 0.014288620868792   6: 0.014288121320425   8: 0.014287839637004   9: 0.014287527027321   3: 0.014287309468535   1: 0.014287007365184   0: 0.014286073435921 

training_3505     4: 0.563226050697519   3: 0.204353944666185   2: 0.111310409041659   0: 0.059994674600282   1: 0.033344681173527   7: 0.024379733063127   9: 0.000847646294316   6: 0.000847626452930   8: 0.000847620989881   5: 0.000847613020574 

training_3507     4: 0.682573225063541   3: 0.182200524050727   2: 0.115778231130813   7: 0.002778532868428   8: 0.002778366515461   9: 0.002778366212744   5: 0.002778279352037   6: 0.002778181780103   1: 0.002778173786445   0: 0.002778119239700 

training_3509     8: 0.389809013184631   4: 0.358226962469925   9: 0.172439600535666   2: 0.069518911221109   1: 0.001668316327805   3: 0.001667939403651   5: 0.001667443702046   0: 0.001667434614193   7: 0.001667326329158   6: 0.001667052211815 

training_3511     4: 0.928330996646725   7: 0.057380294885319   5: 0.001786356584852   2: 0.001786285946880   8: 0.001786114125593   3: 0.001786100581078   9: 0.001786043706139   6: 0.001786024300765   0: 0.001785962652259   1: 0.001785820570391 

training_3512     2: 0.613286206330612   4: 0.380786596719590   9: 0.000740964272977   7: 0.000740924705841   0: 0.000740906422452   8: 0.000740900020236   1: 0.000740894240625   3: 0.000740882371959   6: 0.000740878119267   5: 0.000740846796441 

training_3514     2: 0.394742124042199   7: 0.301431483342198   6: 0.173489165002436   4: 0.096430512578374   0: 0.028410795988744   3: 0.001099282083341   9: 0.001099273813351   5: 0.001099153071782   1: 0.001099131573410   8: 0.001099078504165 

training_3517     0: 0.842874189710674   3: 0.125119677347012   1: 0.004003853671582   7: 0.004000476955510   6: 0.004000409561594   2: 0.004000334049644   5: 0.004000312438229   9: 0.004000295529633   4: 0.004000286733082   8: 0.004000164003039 

training_352      4: 0.611892508259995   9: 0.369922573302262   2: 0.002273622483323   7: 0.002273344759823   5: 0.002273116175934   3: 0.002273108729503   6: 0.002273026757203   8: 0.002273001829208   1: 0.002272889477400   0: 0.002272808225349 

training_3520     4: 0.950465123536249   3: 0.035496800605468   0: 0.001754914266274   5: 0.001754874025701   2: 0.001754831284649   6: 0.001754804164094   1: 0.001754786266447   7: 0.001754714225143   8: 0.001754581035112   9: 0.001754570590864 

training_3524     2: 0.636263885945168   7: 0.212845851767121   8: 0.144346583861999   1: 0.000934968211508   4: 0.000934886155950   3: 0.000934833223895   6: 0.000934795869179   5: 0.000934775376120   9: 0.000934736501179   0: 0.000934683087881 

training_3526     4: 0.815758186939959   9: 0.153465618009190   2: 0.003847507769879   1: 0.003847365388161   7: 0.003847174814869   3: 0.003847097656437   5: 0.003847055657321   6: 0.003846888357270   8: 0.003846695958866   0: 0.003846409448048 

training_3528     2: 0.987998144281127   4: 0.001333846035895   7: 0.001333603520009   9: 0.001333537093353   6: 0.001333519957089   5: 0.001333510916267   8: 0.001333509282659   3: 0.001333488356918   0: 0.001333443839804   1: 0.001333396716879 

training_353      4: 0.806343870044259   9: 0.174140910519189   2: 0.002439606750679   8: 0.002439534391194   7: 0.002439511391855   1: 0.002439410380668   6: 0.002439398442124   5: 0.002439351046828   3: 0.002439331140069   0: 0.002439075893135 

training_3531     4: 0.582111169095558   2: 0.197008559434225   3: 0.090083392912058   7: 0.079830294503590   8: 0.043719223643346   6: 0.001449505268083   9: 0.001449479832553   5: 0.001449478478510   1: 0.001449451016544   0: 0.001449445815533 

training_3532     2: 0.655059282176745   9: 0.145740849702134   7: 0.135661948110543   4: 0.054581439812844   8: 0.001492840186549   6: 0.001492805856415   5: 0.001492738084265   0: 0.001492724900427   3: 0.001492716830074   1: 0.001492654340005 

training_3533     7: 0.968959773812883   2: 0.003450595564126   4: 0.003449510087997   0: 0.003448830910108   6: 0.003448748446851   3: 0.003448708492556   5: 0.003448511181998   9: 0.003448471395662   8: 0.003448438002278   1: 0.003448412105540 

training_3534     7: 0.372056551567077   2: 0.313051079766044   9: 0.134422485431721   8: 0.064166899243940   3: 0.045434905573075   4: 0.039454426148376   6: 0.024409402192014   0: 0.006064765252130   1: 0.000469919350557   5: 0.000469565475067 

training_3535     7: 0.506979163591297   2: 0.328533920767889   4: 0.108674594212321   6: 0.043378239281598   5: 0.009560084043860   9: 0.000574852306245   3: 0.000574792128157   8: 0.000574791077523   1: 0.000574784871086   0: 0.000574777720024 

training_3538     2: 0.692861686391009   0: 0.218237774050607   4: 0.011113512321479   5: 0.011113192640693   3: 0.011113002164157   9: 0.011112494854671   6: 0.011112306994070   8: 0.011112160316116   7: 0.011112114243518   1: 0.011111756023680 

training_3539     2: 0.643338836221929   5: 0.124215985880254   9: 0.115773284862431   4: 0.055137065718825   7: 0.041100838095609   1: 0.015781621910000   8: 0.001163171272739   3: 0.001163095926673   6: 0.001163077714406   0: 0.001163022397135 

training_354      2: 0.431026588582725   4: 0.326331445186120   8: 0.124398866075953   9: 0.079310494391502   3: 0.033048399860986   5: 0.001177200159222   0: 0.001176976622131   7: 0.001176752109698   6: 0.001176723092072   1: 0.001176553919591 

training_3540     4: 0.763979140194766   7: 0.194265985899437   3: 0.036410417672362   8: 0.000763556936536   2: 0.000763533887692   6: 0.000763515870480   9: 0.000763478603875   5: 0.000763470195500   1: 0.000763454036754   0: 0.000763446702597 

training_3541     4: 0.974281478999292   2: 0.002857941733791   1: 0.002857798683470   9: 0.002857674078616   8: 0.002857665828982   7: 0.002857585414607   6: 0.002857571108005   5: 0.002857496917014   3: 0.002857465398033   0: 0.002857321838191 

training_3542     2: 0.461720532074216   7: 0.438718507427130   4: 0.092696550008077   3: 0.000980737226585   8: 0.000980711138481   9: 0.000980696338022   5: 0.000980631411464   6: 0.000980625463200   1: 0.000980509133017   0: 0.000980499779809 

training_3543     0: 0.970965702209520   3: 0.003226188313250   5: 0.003226174877358   6: 0.003226047180614   9: 0.003226041635549   1: 0.003226019363634   2: 0.003226000230751   4: 0.003225991984858   7: 0.003225930703671   8: 0.003225903500794 

training_3545     0: 0.970966438225466   5: 0.003226045091325   3: 0.003226013830494   6: 0.003225967055352   2: 0.003225950558530   9: 0.003225950054195   7: 0.003225926669709   1: 0.003225926374818   4: 0.003225908855575   8: 0.003225873284536 

training_3547     5: 0.655535183908500   2: 0.203436142335767   0: 0.092662079570374   6: 0.037455513541802   3: 0.001818650003221   4: 0.001818533795086   7: 0.001818512187939   9: 0.001818493981227   1: 0.001818456729889   8: 0.001818433946194 

training_3553     4: 0.827990678768326   3: 0.090434689324207   2: 0.070096235738363   9: 0.001640010939996   0: 0.001639857816510   8: 0.001639802194456   6: 0.001639742568722   7: 0.001639718150730   5: 0.001639691036526   1: 0.001639573462165 

training_3554     2: 0.680043232841994   4: 0.198700554880876   7: 0.071289530206824   8: 0.036920118291868   1: 0.002174810901614   0: 0.002174600214878   3: 0.002174327996431   9: 0.002174291498141   6: 0.002174290469385   5: 0.002174242697988 

training_3556     8: 0.597199056752888   4: 0.242766160587905   5: 0.094405825557234   9: 0.039380334740293   2: 0.020927856579395   7: 0.001064277748014   1: 0.001064271967914   3: 0.001064087017295   0: 0.001064064995027   6: 0.001064064054034 

training_3557     0: 0.959085191831236   3: 0.004546595506157   5: 0.004546563951188   2: 0.004546139343004   6: 0.004546127819132   7: 0.004546027677501   9: 0.004545933639195   1: 0.004545899769335   8: 0.004545785009762   4: 0.004545735453490 

training_3559     8: 0.512531474528739   4: 0.286045066804151   7: 0.184753492428734   1: 0.002381785300645   9: 0.002381539860679   3: 0.002381471417557   6: 0.002381434626213   2: 0.002381377279512   5: 0.002381295894624   0: 0.002381061859146 

training_356      3: 0.440417039612963   2: 0.307655548005581   9: 0.073643537483692   0: 0.060581168825727   6: 0.045390746674742   7: 0.037726347254657   1: 0.032442157909556   4: 0.000714517387886   8: 0.000714495721909   5: 0.000714441123287 

training_3563     6: 0.462829304720415   3: 0.182215533625179   7: 0.143369663036095   4: 0.077908203759172   2: 0.046515398622886   9: 0.043758195521020   5: 0.025827229173280   8: 0.015059603258077   0: 0.001958022036200   1: 0.000558846247675 

training_3564     3: 0.424213096065904   2: 0.325453737876943   4: 0.099728578695919   8: 0.074893954328414   5: 0.041060271387484   7: 0.031641955567632   1: 0.000752175180083   0: 0.000752151237988   9: 0.000752043494581   6: 0.000752036165051 

training_3565     5: 0.478204119454206   3: 0.366833421470058   0: 0.130820023568236   4: 0.003449383845882   9: 0.003448954106088   2: 0.003448951872340   6: 0.003448950073427   1: 0.003448777035620   7: 0.003448761390279   8: 0.003448657183864 

training_3569     0: 0.963985157807344   5: 0.004004494487551   9: 0.004002247263542   3: 0.004002149519640   2: 0.004001760016795   6: 0.004001682772297   4: 0.004000863009474   7: 0.004000733538768   8: 0.004000544639792   1: 0.004000366944796 

training_3570     5: 0.730818350780851   2: 0.180270958668363   7: 0.011119360909477   4: 0.011116622991443   6: 0.011113020325619   9: 0.011112709732280   3: 0.011112557358190   1: 0.011112241822763   8: 0.011112221501812   0: 0.011111955909202 

training_3571     4: 0.439025241753576   9: 0.198727543092675   2: 0.179534901863449   7: 0.136045826005800   8: 0.043540676601174   0: 0.000625219654109   5: 0.000625165841747   6: 0.000625156802199   1: 0.000625139162506   3: 0.000625129222765 

training_3572     9: 0.388065438741435   4: 0.325844610446202   6: 0.267168206729386   8: 0.002703577471590   2: 0.002703275490910   7: 0.002703242049789   5: 0.002702963610899   3: 0.002702962033989   0: 0.002702874411188   1: 0.002702849014611 

training_3573     5: 0.387232747083891   7: 0.236028478953164   6: 0.156553780492034   0: 0.122521228726758   9: 0.085161175592411   3: 0.002500793110287   8: 0.002500511668877   2: 0.002500485540346   4: 0.002500434219340   1: 0.002500364612892 

training_3574     3: 0.302435354576027   8: 0.290418673412459   7: 0.268148507894308   9: 0.084745572836486   6: 0.030030310972042   5: 0.019675192911052   4: 0.001136654554974   0: 0.001136587842473   2: 0.001136579589003   1: 0.001136565411175 

training_3575     1: 0.681656946233058   3: 0.132001629165296   0: 0.119831360997994   4: 0.045078636120829   5: 0.003572200804804   9: 0.003571987417516   7: 0.003571888700670   2: 0.003571862174054   6: 0.003571851600422   8: 0.003571636785359 

training_3577     9: 0.381988999886237   8: 0.262666742494590   7: 0.207741696909584   6: 0.128848881198117   4: 0.003125816059947   5: 0.003125741175729   0: 0.003125627485020   3: 0.003125598028765   1: 0.003125575635143   2: 0.003125321126867 

training_3578     1: 0.968960103666025   6: 0.003449238436955   0: 0.003449142490889   3: 0.003449066584867   5: 0.003449035945001   8: 0.003448777867165   9: 0.003448766908905   2: 0.003448642295455   7: 0.003448624898634   4: 0.003448600906102 

training_3579     0: 0.763603110797464   4: 0.189330131482936   1: 0.005883973283357   3: 0.005883887367697   7: 0.005883826863395   5: 0.005883609968359   2: 0.005883347362548   6: 0.005882929024235   8: 0.005882608900740   9: 0.005882574949268 

training_3580     1: 0.939996269488034   0: 0.006669592523863   5: 0.006666922952394   3: 0.006666864534348   9: 0.006666758473541   6: 0.006666757552342   8: 0.006666721261887   4: 0.006666711215427   2: 0.006666708106492   7: 0.006666693891672 

training_3582     0: 0.865110904927367   3: 0.054101316740386   6: 0.051615743283646   1: 0.004168499807187   9: 0.004168181794547   5: 0.004167154752631   7: 0.004167145097803   2: 0.004167125121523   4: 0.004167087279907   8: 0.004166841195003 

training_3584     7: 0.967853852641902   2: 0.003572061494297   3: 0.003571885430718   4: 0.003571859981600   6: 0.003571819999107   5: 0.003571780413866   9: 0.003571727038769   0: 0.003571715310348   8: 0.003571701202153   1: 0.003571596487240 

training_3585     0: 0.879481319455946   5: 0.076071008628248   1: 0.005557058202784   3: 0.005556024268938   4: 0.005555873526251   6: 0.005555800592564   9: 0.005555770710984   7: 0.005555728925867   8: 0.005555712962626   2: 0.005555702725792 

training_3586     0: 0.899964751481380   3: 0.011121144076676   5: 0.011120147401586   2: 0.011114285645780   7: 0.011113861050038   8: 0.011113679673862   9: 0.011113169741550   6: 0.011113072460642   1: 0.011113058107452   4: 0.011112830361033 

training_3587     5: 0.590302418259121   6: 0.242898807150145   2: 0.068960668293927   8: 0.046404658516126   9: 0.045181965884393   3: 0.001250377611804   4: 0.001250349725566   7: 0.001250320517573   1: 0.001250270685877   0: 0.001250163355468 

training_3589     9: 0.245388284777323   5: 0.190506935867369   6: 0.184055031491784   4: 0.169175779076061   7: 0.107344160098664   3: 0.069552558888253   8: 0.030680017960186   2: 0.001099144154628   0: 0.001099096706440   1: 0.001098990979293 

training_3591     3: 0.635924641392626   6: 0.297396131791213   0: 0.008336370085379   8: 0.008335919343702   5: 0.008335239839432   1: 0.008334855059788   9: 0.008334547523466   7: 0.008334388202751   4: 0.008334035940528   2: 0.008333870821114 

training_3592     3: 0.734410574378372   1: 0.114033393635789   7: 0.090300289164387   5: 0.052298331576565   2: 0.001493037998458   8: 0.001493017054710   4: 0.001492974218922   6: 0.001492901090279   9: 0.001492831443715   0: 0.001492649438804 

training_3593     4: 0.557717796433642   2: 0.376069728144868   7: 0.049580616553444   5: 0.012683668000000   0: 0.000658114144344   6: 0.000658033760781   1: 0.000658025364392   3: 0.000658023117614   9: 0.000658007735955   8: 0.000657986744960 

training_3594     4: 0.500882945134468   8: 0.430587629841840   5: 0.061796854252514   3: 0.000961898698085   9: 0.000961842523734   7: 0.000961837497225   0: 0.000961823691679   2: 0.000961760668594   6: 0.000961753401755   1: 0.000961654290106 

training_3595     6: 0.952622999728549   7: 0.005264859162991   5: 0.005264472839859   4: 0.005264447017443   0: 0.005264234424783   8: 0.005264151409201   2: 0.005263972144673   3: 0.005263721824191   9: 0.005263700107973   1: 0.005263441340337 
