Corpus Type: binary
Topic Count: 10

test_14826       0: 0.000422047120247  1: 0.000422035530124  2: 0.347172681428323  3: 0.000422046815941  4: 0.288428204057364  5: 0.000422049132863  6: 0.022405034225397  7: 0.078702195466954  8: 0.000422052607822  9: 0.261181653614965 
training_12032   0: 0.014286285736635  1: 0.014286743914068  2: 0.014286899874000  3: 0.014288401270365  4: 0.014286767401598  5: 0.871412164340914  6: 0.014289017603038  7: 0.014287729531147  8: 0.014288157500233  9: 0.014287832828001 

training_12033   0: 0.963998344861046  1: 0.004000228958451  2: 0.004000191034124  3: 0.004000379533468  4: 0.004000119538318  5: 0.004000231447381  6: 0.004000183059377  7: 0.004000130785716  8: 0.004000083366512  9: 0.004000107415607 

training_12035   0: 0.935710963168023  1: 0.007143293065087  2: 0.007143166174920  3: 0.007143401190292  4: 0.007143082368291  5: 0.007143775810476  6: 0.007143168080580  7: 0.007143060904398  8: 0.007143034186631  9: 0.007143055051301 

training_12036   0: 0.007143585717854  1: 0.861110880393613  2: 0.007142911939742  3: 0.007143102374193  4: 0.007142927245470  5: 0.007143153073250  6: 0.007142991389610  7: 0.007142915019589  8: 0.007142939876978  9: 0.081744592969699 

training_12040   0: 0.006670393142411  1: 0.006668031952245  2: 0.132358738515710  3: 0.006667596038688  4: 0.006668379518241  5: 0.006667566901592  6: 0.814296608107287  7: 0.006668341758210  8: 0.006667288883450  9: 0.006667055182167 

training_12042   0: 0.939997031544835  1: 0.006667924157181  2: 0.006666833297231  3: 0.006666954086343  4: 0.006666961959683  5: 0.006667039630118  6: 0.006666827462348  7: 0.006666810800244  8: 0.006666855814946  9: 0.006666761247071 

training_12044   0: 0.001219885862420  1: 0.067038767772923  2: 0.077039063110788  3: 0.516242759965222  4: 0.001219914834112  5: 0.081558734875576  6: 0.186387903926404  7: 0.066853289697186  8: 0.001219833747066  9: 0.001219846208302 

training_12045   0: 0.003846623508983  1: 0.794441724344794  2: 0.003846608771562  3: 0.104437450024700  4: 0.003846677574930  5: 0.003846959796414  6: 0.003846680622663  7: 0.003846945862782  8: 0.003846749059213  9: 0.074193580433960 

training_12046   0: 0.003572641428010  1: 0.252328197387610  2: 0.054601522006684  3: 0.003572300865529  4: 0.003572408253912  5: 0.003572082500792  6: 0.003571896647471  7: 0.003572036703613  8: 0.003572148341337  9: 0.668064765865042 

training_12048   0: 0.002326343860892  1: 0.002326126601923  2: 0.088555489419095  3: 0.335675095259302  4: 0.002326153548990  5: 0.401034964018062  6: 0.160777185099929  7: 0.002326502589126  8: 0.002326011936577  9: 0.002326127666105 

training_12049   0: 0.051997609599737  1: 0.002632395954961  2: 0.002632672468870  3: 0.352155637485362  4: 0.002631814715183  5: 0.438718402237743  6: 0.141335726887109  7: 0.002631850615045  8: 0.002631844468265  9: 0.002632045567725 

training_1205    0: 0.924994432900570  1: 0.008333644168507  2: 0.008333423893846  3: 0.008333684043411  4: 0.008333504323243  5: 0.008337552161101  6: 0.008333479504190  7: 0.008333434885521  8: 0.008333411884005  9: 0.008333432235608 

training_12050   0: 0.001818656263553  1: 0.348189009447423  2: 0.267441725790834  3: 0.172326315878553  4: 0.159761760875394  5: 0.043188290827148  6: 0.001818632326771  7: 0.001818682876117  8: 0.001818481637659  9: 0.001818444076547 

training_12052   0: 0.001852287296929  1: 0.001852113151258  2: 0.140401469910755  3: 0.001852210197621  4: 0.550570185022448  5: 0.001852434267639  6: 0.001852481634252  7: 0.041127068321939  8: 0.256787324170839  9: 0.001852426026321 

training_12053   0: 0.002500489461039  1: 0.002500294530190  2: 0.002500852314804  3: 0.002500763228839  4: 0.002500490878286  5: 0.002500757303826  6: 0.596009440463096  7: 0.383986049483738  8: 0.002500412303297  9: 0.002500450032886 

training_12054   0: 0.002941713440684  1: 0.002941690234051  2: 0.002941885744236  3: 0.002941758744058  4: 0.002941861399654  5: 0.293004657824745  6: 0.002942017384613  7: 0.609966322794810  8: 0.002941447778925  9: 0.076436644654224 

training_12055   0: 0.002381528420091  1: 0.002381374765251  2: 0.002381613361372  3: 0.095992062957315  4: 0.167380194258816  5: 0.002381440124092  6: 0.002381604545581  7: 0.002381431555325  8: 0.719957293019423  9: 0.002381456992734 

training_12059   0: 0.003031636472137  1: 0.003031904045774  2: 0.003031238474975  3: 0.839636574423513  4: 0.136114868123820  5: 0.003030863898071  6: 0.003030809605800  7: 0.003030778112194  8: 0.003030710048603  9: 0.003030616795113 

training_12061   0: 0.822336578199629  1: 0.008333653960650  2: 0.110993260596342  3: 0.008334437806052  4: 0.008333989063363  5: 0.008333458261015  6: 0.008333459875203  7: 0.008333684368701  8: 0.008333647049374  9: 0.008333830819672 

training_12063   0: 0.899997984085636  1: 0.011111998029030  2: 0.011111192583428  3: 0.011111404443977  4: 0.011111301145985  5: 0.011111327661822  6: 0.011111231517157  7: 0.011111168515457  8: 0.011111192251671  9: 0.011111199765837 

training_12064   0: 0.006250739195906  1: 0.831666411172163  2: 0.006250390655795  3: 0.006250681471937  4: 0.006250705809654  5: 0.006251061622891  6: 0.006250660799047  7: 0.006250490957413  8: 0.118328196366149  9: 0.006250661949047 

training_12067   0: 0.006250576035546  1: 0.943747540214586  2: 0.006250083326567  3: 0.006250309236013  4: 0.006250333636144  5: 0.006250342206174  6: 0.006250311582047  7: 0.006250086640718  8: 0.006250159315894  9: 0.006250257806310 

training_12068   0: 0.002500489461061  1: 0.002500294529652  2: 0.002500852304293  3: 0.002500763230222  4: 0.002500490872197  5: 0.002500757306098  6: 0.595996634676846  7: 0.383998855290287  8: 0.002500412298807  9: 0.002500450030537 

training_1207    0: 0.001961264352222  1: 0.001961407645496  2: 0.081078933828242  3: 0.001961335081693  4: 0.615077491122913  5: 0.001961302106576  6: 0.099020918093843  7: 0.001961311162796  8: 0.193054659547959  9: 0.001961377058259 

training_12073   0: 0.001666839236366  1: 0.001666821508691  2: 0.889823208016563  3: 0.001667289574414  4: 0.016154735964570  5: 0.001667007861220  6: 0.001667181029581  7: 0.082352678701097  8: 0.001667284169153  9: 0.001666953938344 

training_12076   0: 0.007692663293846  1: 0.007693041962730  2: 0.007693723800368  3: 0.007694199144347  4: 0.930756067240318  5: 0.007694398794318  6: 0.007693768003373  7: 0.007695061543711  8: 0.007693644814034  9: 0.007693431402956 

training_12077   0: 0.899146717528379  1: 0.002702883844628  2: 0.002703340708408  3: 0.048810504379518  4: 0.002702929369536  5: 0.002703492401977  6: 0.002703034479132  7: 0.002703080192249  8: 0.033120960095141  9: 0.002703057001032 

training_12078   0: 0.954987855854902  1: 0.005000584006143  2: 0.005000695157533  3: 0.005001314518162  4: 0.005001101528382  5: 0.005000892596115  6: 0.005000904360374  7: 0.005006356264702  8: 0.005000043670838  9: 0.005000252042849 

training_12079   0: 0.876928925375852  1: 0.005882650275706  2: 0.005883161694939  3: 0.076006585654200  4: 0.005884003913099  5: 0.005882894335595  6: 0.005882681173551  7: 0.005882880768180  8: 0.005883241332266  9: 0.005882975476611 

training_1208    0: 0.109118118839631  1: 0.001428890658544  2: 0.001428929003517  3: 0.740861604066566  4: 0.080443260287801  5: 0.001428880510771  6: 0.001428964448278  7: 0.061003860815091  8: 0.001428735282683  9: 0.001428756087119 

training_12080   0: 0.004167683787957  1: 0.004167546798379  2: 0.004167313690990  3: 0.004167498736287  4: 0.906386427262960  5: 0.004167119607130  6: 0.004167785924259  7: 0.004167091234833  8: 0.060274591223342  9: 0.004166941733863 

training_12081   0: 0.003125449132538  1: 0.003125401659225  2: 0.003125264955673  3: 0.003125363408407  4: 0.003125219352110  5: 0.003125400142006  6: 0.003125444012677  7: 0.003125250123722  8: 0.971871995959336  9: 0.003125211254305 

training_12083   0: 0.058098511797900  1: 0.018264346521555  2: 0.001639852374633  3: 0.416262962768040  4: 0.001639781106864  5: 0.119201638269720  6: 0.379973746068972  7: 0.001639699415285  8: 0.001639769691945  9: 0.001639691985087 

training_12084   0: 0.000917615151322  1: 0.000917708303128  2: 0.404768628002217  3: 0.000917657220045  4: 0.256562451256764  5: 0.000917537364705  6: 0.154760858717517  7: 0.000917594749720  8: 0.121290431853910  9: 0.058029517380671 

training_12085   0: 0.747908743079705  1: 0.004547384215944  2: 0.004545753876490  3: 0.004546114957682  4: 0.004545742224061  5: 0.068336603109352  6: 0.004546503027384  7: 0.004545656521351  8: 0.004545583469457  9: 0.151931915518573 

training_12087   0: 0.003333907810311  1: 0.003333816640927  2: 0.239864183026734  3: 0.003334114498138  4: 0.003333563321040  5: 0.567202743104553  6: 0.003333917453301  7: 0.003333733473868  8: 0.169595865416546  9: 0.003334155254582 

training_1209    0: 0.274104169099329  1: 0.003448651019717  2: 0.003449482442305  3: 0.525516002411631  4: 0.003449377742891  5: 0.104172837419535  6: 0.003448998565225  7: 0.003449253432689  8: 0.003448531621084  9: 0.075512696245593 

training_12091   0: 0.005001476855142  1: 0.613556469736123  2: 0.005001259374930  3: 0.005001402534854  4: 0.005001087075644  5: 0.005000908811570  6: 0.277022693317039  7: 0.005000641690853  8: 0.005000385335525  9: 0.074413675268321 

training_12093   0: 0.003846911218931  1: 0.003846915023620  2: 0.062008820793110  3: 0.790769394080397  4: 0.003846537900156  5: 0.003847004060092  6: 0.003847164770369  7: 0.003846896637935  8: 0.003846631257536  9: 0.120293724257855 

training_12094   0: 0.309358833399413  1: 0.004545974280890  2: 0.004546132323902  3: 0.004546685762125  4: 0.004546278930503  5: 0.336803811377906  6: 0.136130311995320  7: 0.190429869142053  8: 0.004545767662521  9: 0.004546335125368 

training_12098   0: 0.924998529677493  1: 0.008333971334681  2: 0.008333357569431  3: 0.008333582658224  4: 0.008333342011106  5: 0.008333642249995  6: 0.008333431758561  7: 0.008333351649333  8: 0.008333357621897  9: 0.008333433469278 

training_121     0: 0.002703071752417  1: 0.002702815990839  2: 0.002703013085920  3: 0.002703118799185  4: 0.920123367754204  5: 0.002702891680809  6: 0.002704166143777  7: 0.058251042638965  8: 0.002703584360475  9: 0.002702927793409 

training_1210    0: 0.001041889540389  1: 0.001041921494049  2: 0.426844633204394  3: 0.001042008110461  4: 0.386865931068883  5: 0.001041961003692  6: 0.043174692637978  7: 0.001042052667693  8: 0.001041959140973  9: 0.136862951131487 

training_12101   0: 0.003030918920942  1: 0.247519910549392  2: 0.426496908981571  3: 0.082764758296646  4: 0.003030971650763  5: 0.003030921640406  6: 0.225032082730426  7: 0.003031360545963  8: 0.003030854362498  9: 0.003031312321393 

training_12102   0: 0.007693157875787  1: 0.461193672595762  2: 0.310495278782201  3: 0.174458543052707  4: 0.007693256382518  5: 0.007693213665222  6: 0.007693448615642  7: 0.007693328248571  8: 0.007692892860623  9: 0.007693207920965 

training_12106   0: 0.003334764153949  1: 0.666629469016772  2: 0.003334005308199  3: 0.003334373561997  4: 0.003333943630766  5: 0.231950478816134  6: 0.003334022278842  7: 0.078080586033070  8: 0.003333992780083  9: 0.003334364420189 

training_1211    0: 0.001315968652946  1: 0.001316240446395  2: 0.001316036964540  3: 0.001316340578586  4: 0.826386149569083  5: 0.001316033411247  6: 0.001315924194743  7: 0.031350336125265  8: 0.110342381014982  9: 0.024024589042213 

training_12110   0: 0.846173565515203  1: 0.004545696395748  2: 0.004546125666813  3: 0.004547563699286  4: 0.004548006246507  5: 0.004545706266614  6: 0.004546006877668  7: 0.004545833332702  8: 0.004545602007730  9: 0.117455893991730 

training_12112   0: 0.007693200735454  1: 0.474739008001508  2: 0.213891507650848  3: 0.007693306283986  4: 0.007693473932544  5: 0.257513138087543  6: 0.007693794968875  7: 0.007694344862736  8: 0.007693111568408  9: 0.007695113908099 

training_12114   0: 0.241158329387973  1: 0.646215319060577  2: 0.005000196733640  3: 0.005000714739443  4: 0.005000158725794  5: 0.077624286891064  6: 0.005000417949597  7: 0.005000244669834  8: 0.005000112658651  9: 0.005000219183427 

training_12115   0: 0.892536474620828  1: 0.003571919202283  2: 0.003571495834213  3: 0.003571728023326  4: 0.003571625238420  5: 0.003571621457419  6: 0.003571546192683  7: 0.003572211184694  8: 0.078889857263525  9: 0.003571520982610 

training_12117   0: 0.004545789266121  1: 0.004547219954684  2: 0.004546658875048  3: 0.004546654196739  4: 0.959082821364064  5: 0.004546249372090  6: 0.004546232560675  7: 0.004546322589444  8: 0.004545930451193  9: 0.004546121369942 

training_12119   0: 0.006250554720627  1: 0.943747952272935  2: 0.006250064686820  3: 0.006250296004056  4: 0.006250235146347  5: 0.006250240894444  6: 0.006250135740189  7: 0.006250065667272  8: 0.006250164586367  9: 0.006250290280944 

training_1212    0: 0.000909488025948  1: 0.000909520514031  2: 0.064000060153365  3: 0.000909297240691  4: 0.352418926089192  5: 0.034767208357322  6: 0.000909335288715  7: 0.000909367579645  8: 0.393405599203164  9: 0.150861197547927 

training_12121   0: 0.001562850738246  1: 0.001562702622798  2: 0.769482610659365  3: 0.001562874347403  4: 0.001563170519656  5: 0.001562843624430  6: 0.001563033447185  7: 0.174487233431333  8: 0.001562803342185  9: 0.045089877267400 

training_12122   0: 0.034901023678196  1: 0.001613900358235  2: 0.516356507087561  3: 0.001613410596780  4: 0.304476021503847  5: 0.001613325498599  6: 0.001613276664832  7: 0.134586026960349  8: 0.001613277552763  9: 0.001613230098839 

training_12125   0: 0.005883370594603  1: 0.640339259419454  2: 0.005885146486355  3: 0.242528909381543  4: 0.005883393699774  5: 0.005883631498209  6: 0.005884184881220  7: 0.005883974901876  8: 0.075944109891688  9: 0.005884019245278 

training_12127   0: 0.262378175637885  1: 0.001149525531095  2: 0.039009975854612  3: 0.534895879710316  4: 0.001149576735014  5: 0.001149639539403  6: 0.106414830521925  7: 0.038376132241776  8: 0.001149599514993  9: 0.014326664712981 

training_12128   0: 0.104198096814603  1: 0.838656880255982  2: 0.007143157013496  3: 0.007143306789198  4: 0.007142920571354  5: 0.007143340673348  6: 0.007143289065347  7: 0.007143035698473  8: 0.007142935374258  9: 0.007143037743942 

training_1213    0: 0.001111252209339  1: 0.163259305462329  2: 0.001111915171177  3: 0.351485182885328  4: 0.001111398930897  5: 0.338933676763008  6: 0.139652961085543  7: 0.001111476572289  8: 0.001111311727727  9: 0.001111519192364 

training_12131   0: 0.111002930937494  1: 0.514160414117419  2: 0.324824700271905  3: 0.007144218418682  4: 0.007143867243505  5: 0.007145347893421  6: 0.007145696651991  7: 0.007145312373996  8: 0.007143231947955  9: 0.007144280143634 

training_12132   0: 0.160339799099788  1: 0.001886997378926  2: 0.030482541399329  3: 0.148596037732175  4: 0.001887190260102  5: 0.611899193663225  6: 0.001887142655874  7: 0.001887093861166  8: 0.001887601691336  9: 0.039246402258079 

training_12133   0: 0.207034642919524  1: 0.003448753198920  2: 0.003448633124834  3: 0.484344064078110  4: 0.003448674792469  5: 0.003449381680452  6: 0.227802790529967  7: 0.060125227365023  8: 0.003448926632267  9: 0.003448905678434 

training_12135   0: 0.002222612310990  1: 0.002222986882508  2: 0.002222653432302  3: 0.002223684405901  4: 0.540642867704002  5: 0.002223233670433  6: 0.002222602432951  7: 0.002222763070942  8: 0.441573978073379  9: 0.002222618016593 

training_12136   0: 0.000409899619671  1: 0.000409903987845  2: 0.657408555804832  3: 0.000409933503459  4: 0.081521965873760  5: 0.007960145087099  6: 0.042905480428367  7: 0.129695922870949  8: 0.012727993730852  9: 0.066550199093166 

training_12138   0: 0.001786628081480  1: 0.001786428363000  2: 0.001786240988993  3: 0.182942757853437  4: 0.001786041388486  5: 0.419573892118171  6: 0.001786173210368  7: 0.324453405766626  8: 0.062312327757499  9: 0.001786104471940 

training_12139   0: 0.011111283538693  1: 0.011117101636607  2: 0.011111671048409  3: 0.011111783347430  4: 0.011111750998896  5: 0.011113559899440  6: 0.011113096232163  7: 0.899985855722848  8: 0.011111851662589  9: 0.011112045912923 

training_12140   0: 0.016667784235095  1: 0.016666858451759  2: 0.016668385862853  3: 0.016670320762230  4: 0.016666797003627  5: 0.849987595054310  6: 0.016668718981746  7: 0.016669404244111  8: 0.016666884793711  9: 0.016667250610557 

training_12145   0: 0.016673320418192  1: 0.001428634421731  2: 0.874519035251880  3: 0.001428717217549  4: 0.098805629629768  5: 0.001429076832336  6: 0.001428798100990  7: 0.001428860711564  8: 0.001428813960424  9: 0.001429113455565 

training_12146   0: 0.000909261368318  1: 0.000909454264977  2: 0.061068521566717  3: 0.080670216435905  4: 0.000909233307480  5: 0.539808382058789  6: 0.196527804063870  7: 0.000909295918591  8: 0.000909313891877  9: 0.117378517123476 

training_12147   0: 0.003448639286520  1: 0.077714470879476  2: 0.178088168873801  3: 0.003449054098251  4: 0.003448938621695  5: 0.003449299875311  6: 0.656234450410199  7: 0.003449108047536  8: 0.067268829719941  9: 0.003449040187270 

training_12149   0: 0.957134705236619  1: 0.004762776801327  2: 0.004762667305119  3: 0.004763712550298  4: 0.004762835729469  5: 0.004763212912935  6: 0.004762574651334  7: 0.004762296739491  8: 0.004762283926954  9: 0.004762934146454 
